path,bytes,class,action,reason
scratchpad/gauntlet/L36/probe_m5k_s1.json,2650,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L36/probe_m5k_s1.txt,1183,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L36/probe_m5k_s2.json,2631,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L36/probe_m5k_s2.txt,1179,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L38/__pycache__/spellprobe.cpython-313.pyc,11322,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L38/_dbg.py,1085,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L38/gatec2_live.pt,1935229,KEEP,keep,checkpoint: never delete weights
scratchpad/gauntlet/L38/spell_m2k5.txt,429,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L38/spell_m5k.txt,1718,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L38/spellprobe.py,7028,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L39/gatec2_live_m8600.pt,1935229,KEEP,keep,checkpoint: never delete weights
scratchpad/gauntlet/L39/spell_m8600.txt,435,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L39/spell_offset16.txt,1351,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/crawl_hogeq.log,3515,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/crawl_hogeq_run1_roster_bug.log,1172,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/crawl_hogeq_sweep.log,1276,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/dp.txt,2154,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/hogeq_suite.txt,3440,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/hogeq_suite_after.txt,3440,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/icebow_suite_after.txt,4445,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/roster_run1_unfiltered.json,64664,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/y11s_series.txt,186,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L4/y26s_series.txt,383,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L40/gatec2_best_final.pt,1935419,KEEP,keep,checkpoint: never delete weights
scratchpad/gauntlet/L40/gatec2_live_final.pt,1935229,KEEP,keep,checkpoint: never delete weights
scratchpad/gauntlet/L40/spell_m10k.txt,1051,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L40/spell_m10k_offset16.txt,1051,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L42/aggro1_live_m25.pt,1935229,KEEP,keep,checkpoint: never delete weights
scratchpad/gauntlet/L42/drills_aggro1_m2500.txt,610,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L42/drills_gate05_m5k.txt,605,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L42/drills_m2500.sh,782,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L42/ge6_m2500.txt,737,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L43/_rs_gatec2_m10k.pt,1935229,KEEP,keep,checkpoint: never delete weights
scratchpad/gauntlet/L43/base.json,24372,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L43/base.txt,320,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L43/ceiling.sh,597,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L43/opp_labels.json,6790,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L43/opp_labels.py,1369,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L43/teacher.json,31191,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L43/teacher.txt,365,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L44/drills_aggro1_m5k.txt,590,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L44/drills_aggro1_m5k_s6.txt,590,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L44/drills_gate05_m5k_s6.txt,605,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L44/ge6_m5k_s0.txt,1193,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L44/ge6_m5k_s1.txt,1193,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L44/ge6_m5k_s2.txt,1205,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L44/m5k_probes.sh,1001,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/__pycache__/live_obs_session.cpython-313.pyc,17486,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/analyze_live_obs.py,4056,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/analyze_s1b.txt,3259,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/analyze_s1b_partial.txt,2752,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/analyze_s2.txt,1576,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/analyze_s3c.txt,3940,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/base_block_perturb.py,4341,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/base_block_perturb.txt,895,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/frame_2226.png,162695,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/handoff_5cr8.md,13466,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/live_gate_ablate.py,4719,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/live_gate_ablate_s2.txt,4198,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/live_obs_session.py,10849,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/lock_height_test.py,1181,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/miss_slot0_f248.png,14654,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/miss_slot0_f310.png,14663,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/miss_slot1_f248.png,11407,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/miss_slot1_f310.png,14843,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/miss_slot2_f248.png,15228,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/miss_slot3_f248.png,12774,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/pplay_by_state.py,2557,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/pplay_by_state_s2.txt,1196,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/pplay_by_state_s3c.txt,1217,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe/lock_225240_734_18_657x1198.png,351739,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe/lock_225257_734_18_657x1172.png,293209,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe/lock_225301_734_18_657x1163.png,295113,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe/lock_225305_734_18_657x1161.png,291546,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe/lock_225310_734_18_657x1160.png,290901,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe.py,1347,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/region_probe.txt,13820,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe2/lock_230236_694_0_657x1216.png,354971,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe2/lock_230309_694_0_657x1204.png,355535,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe2/lock_230314_694_0_657x1185.png,296630,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe2/lock_230318_694_0_657x1216.png,251804,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/region_probe2.txt,3208,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/replay1_f0.png,194485,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/replay1_f1.png,212576,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/replay1_f2.png,205672,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/screen_now.png,542999,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/sim_obs.txt,763,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/sim_obs_dump.py,3785,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L45/sim_obs_gatec2m10k.npz,48427536,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L45/sim_pplay.npy,21612,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/cfg_slots_test.yaml,200793,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/ckpt_arm_6v6.txt,1385,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/drills.sh,483,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/drills_c2r_m10k.txt,3520,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/drills_gatec2_m10k.txt,3539,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/gate_probes.sh,577,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/gate_probes_m20k.sh,414,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/ge6_c2r_m10k_s0.txt,1197,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m10k_s1.txt,1193,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m10k_s2.txt,1209,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m20k_s0.txt,1192,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m20k_s1.txt,1192,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m20k_s2.txt,1202,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m5k_s0.txt,1188,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m5k_s1.txt,1191,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2r_m5k_s2.txt,1192,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2rbest_s0.txt,1199,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2rbest_s1.txt,1203,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_c2rbest_s2.txt,1205,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_gatec2_m10k_s0.txt,1195,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_gatec2_m10k_s1.txt,1197,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/ge6_gatec2_m10k_s2.txt,1197,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/hand_cardw_scan.txt,845,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/hand_empty_runs.py,2337,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/hand_empty_runs_s6.txt,5597,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/hand_read_probe.py,1228,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/hand_read_probe_newslots.txt,2940,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/hand_read_probe_s5m2.txt,2234,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/hand_read_probe_s6.txt,4018,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/hand_slot_calib.py,2562,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/hand_slot_calib_s4s5.txt,969,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/hand_slot_shift_scan_s5.txt,1114,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/knight_evo_tpl.png,47298,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/live_gate_ablate2.py,4693,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/live_gate_ablate_s4.txt,4199,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/live_gate_ablate_s5.txt,4192,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/live_gate_ablate_s6.txt,4196,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/obs_channel_ablate.py,4409,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/obs_channel_ablate_s4.txt,3172,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/obs_channel_ablate_s5.txt,888,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/obs_live_vs_sim.png,345529,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/obs_summary.py,2058,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/pplay_by_state2.py,3090,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/pplay_by_state_s4.txt,1513,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/pplay_by_state_s5.txt,1511,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s5m2_slot2_f1110.png,37294,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s5m2_slot2_vs_xbow_tpls.png,317930,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s5m2_tray_f1110.png,143864,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s6_lower_1110_3330.png,637461,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s6_m1_slot3_timeline.png,569513,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s6_summary.txt,1227,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s6_tray_1110_3330.png,278897,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s6_unread_crops.png,170215,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/s7_vs_s6_summary.txt,2677,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/sim_obs_c2rbest.npz,41142070,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/sim_obs_c2rbest.txt,756,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L46/sim_obs_c2rbest_pplay.npy,18956,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/tower_repaint_ablate.py,3885,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L46/tower_repaint_ablate_s4.txt,1078,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/_handoff_5cs14.md,8180,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/_log_L47b.md,937,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/_msg.txt,313,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/_rs_c2rbest.pt,1935305,KEEP,keep,checkpoint: never delete weights
scratchpad/gauntlet/L47/doctrine48.json,34165,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/doctrine48.txt,405,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/doctrine_rich_probe.py,1774,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/doctrine_rich_probe2.py,1653,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/doctrine_teacher.py,2874,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/live_style_sweep.py,3858,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/live_style_sweep_s6.txt,4053,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/live_style_sweep_s7.txt,4053,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/policy48.json,24681,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/policy48.txt,350,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/rgb_pixel_stats.py,1051,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/rgb_pixel_stats_s6.txt,537,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/sim_with_live_groups.py,2734,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L47/sim_with_live_groups_s6.txt,3465,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/sim_with_live_groups_s7.txt,3466,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/teacher48.json,30804,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/teacher48.txt,355,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/teacher48_reseed.json,33667,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L47/teacher48_reseed.txt,396,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/__pycache__/doctrine_none.cpython-313.pyc,324,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/__pycache__/doctrine_v2.cpython-313.pyc,5401,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/__pycache__/doctrine_v3.cpython-313.pyc,3093,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/__pycache__/doctrine_v4.cpython-313.pyc,4511,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/__pycache__/doctrine_v6.cpython-313.pyc,2241,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/__pycache__/doctrine_v7.cpython-313.pyc,4766,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_bugrow.md,774,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_commit_msg.txt,639,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_commit_msg2.txt,628,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_commit_msg3.txt,835,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_commit_msg4.txt,782,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_d5.sh,664,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_d6.sh,713,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_handoff_5cs15.md,9009,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_handoff_5cs16.md,6874,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_handoff_5cs17.md,4506,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_handoff_5cs18.md,8778,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_hog_add.txt,8433,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_ice_add.txt,8433,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_log_L48.md,1188,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_log_L48b.md,954,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_log_L48c.md,896,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_log_L48d.md,1235,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_port_config.py,4214,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_port_liveenv.py,11847,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_port_play.py,7198,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_port_trainer.py,8693,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_pro_costs.py,1714,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_r1.out,1366,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_r1.sh,668,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_r1b.sh,631,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_r2.out,281,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_r2.sh,802,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_r3.out,488,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_r3.sh,740,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_slice2.sh,659,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_slice2b.out,307,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_slice2b.sh,707,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_wb_trace.py,1403,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/_wb_v2.json,47,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_wb_v4.json,47,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_wb_v4skel.json,47,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/_wb_v6only.json,47,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/crown_undercount.py,1892,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/crown_undercount_policy.txt,132,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_base_s2.json,34855,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_base_s2.txt,118,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d4skel_s2.json,37306,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d4skel_s2.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d4skel_slice2_48.txt,42,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d4skeliw5_48.json,35919,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d4skeliw5_48.txt,123,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d5spam_48.json,36657,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d5spam_48.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d5spamiw_48.json,36426,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d5spamiw_48.txt,122,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6body_48.json,36184,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6body_48.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6body_s2.json,36658,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6body_s2.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6body_spam_48.json,37734,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6body_spam_48.txt,125,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6nok_48.json,37803,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6nok_48.txt,119,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6nok_s2.json,37796,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d6nok_s2.txt,119,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7tank_5000000.json,38524,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7tank_5000000.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7tank_5000048.json,36977,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7tank_5000048.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7xbow_5000000.json,37799,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7xbow_5000000.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7xbow_5000048.json,37829,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_d7xbow_5000048.txt,120,DELETE,delete,L1-L61 loop bulk
scratchpad/gauntlet/L48/doctrine_diag.py,2469,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/doctrine_diag2.py,2610,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/doctrine_drills.py,1546,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/doctrine_none.py,59,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/doctrine_regret.py,3350,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
scratchpad/gauntlet/L48/doctrine_teacher.py,3012,KEEP,keep,L<N> instrument/record (md/py/sh/ps1/yaml/npy)
